,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cluster
6303,0,0,0,0,0.38028169,1,0,0,1,0,1,1,0,1,0.726368159,0.284427648,0,0,1,0,0,1,0,1,0,0,0,2
6304,1,0,0,0,0.971830986,1,1,1,1,1,1,1,1,0,0.711442786,0.732564043,0,1,0,0,0,0,1,0,1,0,0,2
6305,1,0,0,0,0.633802817,1,0,0,1,1,1,1,1,1,0.85721393,0.563743365,0,0,1,0,0,0,1,1,0,0,0,2
6306,1,0,1,0,0.309859155,1,1,0,0,1,0,0,1,0,0.715422886,0.233804523,0,0,1,0,1,0,0,0,0,0,1,0
6307,0,0,1,1,0.647887324,0,0,1,0,1,1,0,0,0,0.219402985,0.204938841,0,1,0,0,0,1,0,0,0,1,0,3
6308,0,0,1,1,0.943661972,1,0,1,1,1,0,1,1,1,0.865671642,0.825565428,0,0,1,0,0,0,1,1,0,0,0,2
6309,1,1,0,0,0.830985915,1,1,0,0,1,1,1,1,1,0.873134328,0.74112624,1,0,1,0,0,1,0,0,0,1,0,2
6310,1,0,0,1,0.929577465,1,1,0,1,0,1,1,1,1,0.853233831,0.810091161,0,0,1,0,0,0,1,0,0,1,0,2
6311,1,0,0,0,0.183098592,1,0,0,0,0,1,1,1,1,0.511442786,0.104154166,0,1,0,0,1,0,0,0,0,1,0,3
6312,0,0,1,1,0.788732394,1,1,0,0,0,0,0,0,1,0.557711443,0.46152204,0,0,1,0,1,0,0,0,0,1,0,0
6313,1,0,1,1,0.76056338,1,1,1,0,0,0,1,1,0,0.82238806,0.626563582,0,0,1,0,0,1,0,0,0,0,1,2
6314,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.019900498,0.000167321,0,0,0,1,1,0,0,0,0,0,1,1
6315,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0.314925373,0.003588738,1,1,0,0,1,0,0,0,0,0,1,3
6316,0,0,0,0,0.309859155,1,1,0,0,1,1,1,0,1,0.782587065,0.23847796,0,0,1,0,1,0,0,0,1,0,0,0
6317,1,0,0,0,0.169014085,1,1,1,0,0,0,1,1,1,0.816915423,0.154633049,1,0,1,0,1,0,0,0,0,1,0,0
6318,0,0,1,0,0.647887324,1,1,0,1,1,0,1,1,1,0.854228856,0.590393492,0,0,1,0,1,0,0,0,0,1,0,0
6319,0,0,0,0,0.521126761,1,0,0,0,0,0,0,0,0,0.01840796,0.082079391,0,0,0,1,0,1,0,0,0,0,1,1
6320,1,1,1,0,0.521126761,1,1,0,0,0,0,0,0,1,0.564179104,0.328992615,1,0,1,0,1,0,0,1,0,0,0,0
6321,1,1,0,0,0.014084507,1,1,0,1,0,0,0,0,1,0.381094527,0.011475883,0,1,0,0,1,0,0,0,1,0,0,3
6322,0,1,1,1,0.0,1,0,0,0,0,1,0,0,1,0.308457711,0.003513732,1,1,0,0,1,0,0,0,1,0,0,3
6323,0,0,1,0,0.197183099,1,0,0,0,0,0,0,0,1,0.500995025,0.125755827,0,0,1,0,1,0,0,1,0,0,0,0
6324,1,0,0,0,0.352112676,1,0,0,0,0,0,0,0,1,0.505472637,0.207344796,0,0,1,0,1,0,0,0,1,0,0,0
6325,1,0,1,1,0.478873239,1,0,0,0,0,0,0,0,0,0.014427861,0.082114009,0,0,0,1,0,0,1,0,1,0,0,1
6326,0,0,0,1,0.028169014,1,0,0,0,0,0,0,0,1,0.017910448,0.006537041,0,0,0,1,1,0,0,0,0,0,1,1
6327,0,0,1,1,0.690140845,1,1,0,1,0,1,1,1,0,0.850248756,0.582996769,1,0,1,0,1,0,0,0,0,1,0,0
6328,0,0,1,0,0.577464789,1,1,1,0,1,0,0,1,1,0.757711443,0.461089315,0,0,1,0,1,0,0,0,0,1,0,0
6329,0,0,1,0,0.126760563,1,0,1,0,0,1,0,0,1,0.365174129,0.06347219,0,1,0,0,1,0,0,0,1,0,0,3
6330,1,0,1,0,0.845070423,1,0,1,1,0,1,0,1,0,0.750746269,0.67411724,0,0,1,0,0,1,0,1,0,0,0,2
6331,1,0,0,0,0.943661972,1,1,1,1,0,1,1,1,0,0.915422886,0.837820217,0,0,1,0,0,0,1,0,1,0,0,2
6332,0,0,0,0,0.126760563,1,0,1,0,1,0,1,1,1,0.802487562,0.120718901,0,0,1,0,0,1,0,0,0,1,0,0
6333,0,0,1,0,0.901408451,1,1,1,1,1,0,0,0,0,0.711442786,0.663604893,1,0,1,0,0,1,0,0,0,1,0,2
6334,1,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.618905473,0.67713478,0,1,0,0,0,0,1,1,0,0,0,2
6335,0,0,1,1,0.76056338,1,0,0,1,0,1,0,0,0,0.608457711,0.486920148,0,0,1,0,1,0,0,0,0,1,0,0
6336,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.02039801,0.00017309,1,0,0,1,1,0,0,0,0,0,1,1
6337,1,0,0,0,0.084507042,1,0,0,0,1,1,0,1,0,0.443283582,0.0460997,0,1,0,0,1,0,0,1,0,0,0,3
6338,1,0,0,0,0.014084507,1,1,0,0,0,0,0,0,1,0.563681592,0.013529887,0,0,1,0,1,0,0,0,0,0,1,0
6339,1,0,0,0,0.112676056,1,0,1,0,0,0,0,0,1,0.56318408,0.079552273,0,0,1,0,1,0,0,0,0,1,0,0
6340,0,0,0,1,0.366197183,1,1,0,0,0,0,0,0,1,0.075621891,0.08882414,0,0,0,1,0,0,1,0,1,0,0,1
6341,0,1,1,0,0.084507042,1,1,0,0,1,0,1,1,1,0.832835821,0.078704131,1,0,1,0,1,0,0,0,0,1,0,0
6342,1,0,1,0,0.887323944,1,0,0,1,1,1,0,1,1,0.49800995,0.503115624,0,1,0,0,0,0,1,0,0,0,1,2
6343,0,0,0,0,0.971830986,0,0,1,0,1,1,0,1,0,0.3,0.395107316,0,1,0,0,0,0,1,1,0,0,0,3
6344,0,1,0,0,0.014084507,1,1,0,0,0,0,1,1,1,0.753731343,0.0187976,1,0,1,0,1,0,0,0,0,1,0,0
6345,0,1,0,0,0.929577465,1,0,1,1,0,1,1,1,1,0.863681592,0.825398108,0,0,1,0,0,0,1,0,0,1,0,2
6346,1,0,0,0,0.61971831,1,1,0,1,0,0,1,0,1,0.706965174,0.46134895,1,0,1,0,1,0,0,0,1,0,0,0
6347,1,0,0,0,0.323943662,1,1,0,0,0,0,0,0,0,0.068656716,0.061643203,0,0,0,1,0,0,1,0,1,0,0,1
6348,0,0,1,1,0.042253521,1,0,0,0,0,0,0,0,0,0.012437811,0.009006462,0,0,0,1,0,0,1,0,1,0,0,1
6349,0,0,1,1,0.605633803,1,0,0,0,1,0,1,1,1,0.743283582,0.47358643,0,0,1,0,1,0,0,1,0,0,0,0
6350,1,0,1,1,1.0,1,0,0,0,0,0,0,0,1,0.024378109,0.168878375,0,0,0,1,0,0,1,0,0,0,1,1
6351,1,0,0,0,0.0,1,0,0,1,0,0,0,0,1,0.557711443,0.006404339,1,0,1,0,1,0,0,0,1,0,0,0
6352,0,0,0,0,0.915492958,1,0,0,0,0,0,0,0,0,0.010945274,0.141010847,0,0,0,1,0,0,1,1,0,0,0,1
6353,0,0,0,0,0.0,0,0,0,1,0,1,0,1,1,0.262686567,0.002982922,1,1,0,0,1,0,0,0,0,0,1,3
6354,0,0,1,1,0.169014085,1,0,1,0,0,0,0,1,0,0.654726368,0.124221094,1,0,1,0,1,0,0,0,0,1,0,0
6355,0,0,0,0,0.126760563,1,1,0,1,0,0,0,0,1,0.621393035,0.088852989,1,0,1,0,1,0,0,1,0,0,0,0
6356,0,1,1,0,0.901408451,1,1,0,1,1,0,1,1,1,0.856716418,0.756952458,0,0,1,0,1,0,0,0,0,1,0,0
6357,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.012935323,8.65e-05,0,0,0,1,1,0,0,0,0,0,1,1
6358,0,0,1,1,0.521126761,1,0,1,1,1,1,1,0,0,0.555223881,0.321197784,0,1,0,0,0,1,0,0,0,1,0,2
6359,0,0,0,1,0.309859155,0,0,1,0,1,1,0,0,0,0.217412935,0.09680937,0,1,0,0,0,0,1,0,0,0,1,3
6360,1,0,1,0,0.126760563,1,0,0,0,0,0,0,0,0,0.01840796,0.019109162,0,0,0,1,0,1,0,0,0,0,1,1
6361,0,0,0,1,0.042253521,1,1,0,1,0,0,1,1,1,0.830348259,0.0398973,1,0,1,0,1,0,0,0,0,1,0,0
6362,0,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.649751244,0.700957766,0,1,0,0,0,0,1,0,1,0,0,2
6363,1,0,1,0,0.478873239,1,0,0,1,0,1,0,0,0,0.384079602,0.21258943,0,1,0,0,1,0,0,0,0,1,0,3
6364,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.021393035,0.00018463,1,0,0,1,1,0,0,0,0,0,1,1
6365,1,0,1,1,0.802816901,1,0,0,0,0,0,0,0,0,0.012935323,0.122415186,0,0,0,1,0,0,1,0,1,0,0,1
6366,0,0,1,1,0.971830986,1,0,0,1,1,1,1,1,1,0.874626866,0.860408493,0,0,1,0,0,1,0,0,0,1,0,2
6367,0,0,1,1,0.521126761,1,1,0,1,1,0,1,1,0,0.6039801,0.328150242,0,1,0,0,0,1,0,0,1,0,0,2
6368,1,0,1,1,0.830985915,0,0,0,1,0,0,1,1,1,0.313432836,0.352025156,0,1,0,0,1,0,0,0,0,1,0,3
6369,0,0,0,0,0.352112676,1,1,1,1,0,0,1,0,1,0.737810945,0.268982229,0,0,1,0,1,0,0,0,1,0,0,0
6370,1,0,0,0,0.098591549,1,0,1,1,0,1,0,0,0,0.397512438,0.051978998,0,1,0,0,0,1,0,1,0,0,0,3
6371,0,0,1,1,0.563380282,1,1,0,0,1,1,1,1,1,0.839303483,0.484023771,1,0,1,0,0,1,0,0,0,1,0,2
6372,1,1,1,0,0.492957746,1,1,0,1,0,0,1,0,1,0.733333333,0.378750288,0,0,1,0,1,0,0,0,1,0,0,0
6373,0,1,0,0,0.746478873,1,0,0,0,1,1,0,1,0,0.467661692,0.405163859,0,1,0,0,0,1,0,1,0,0,0,2
6374,0,0,1,1,0.985915493,1,1,0,1,1,0,1,1,1,0.873134328,0.889095315,1,0,1,0,0,0,1,1,0,0,0,2
6375,1,0,0,0,0.76056338,1,1,0,0,0,0,0,0,1,0.545771144,0.476125087,0,0,1,0,1,0,0,0,0,1,0,0
6376,1,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0.412935323,0.489983845,0,1,0,0,0,0,1,1,0,0,0,2
6377,1,0,0,1,0.028169014,1,0,1,0,0,1,0,0,1,0.366666667,0.015676206,1,1,0,0,1,0,0,0,0,0,1,3
6378,1,0,1,1,0.746478873,1,1,0,1,1,0,0,0,1,0.413432836,0.372449804,0,1,0,0,0,0,1,1,0,0,0,2
6379,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.978606965,0.959918071,0,0,1,0,0,0,1,1,0,0,0,2
6380,0,0,0,0,0.718309859,1,1,1,0,1,1,1,1,1,0.905970149,0.659196861,0,0,1,0,0,0,1,0,0,1,0,2
6381,1,1,0,0,0.830985915,1,1,1,0,0,0,1,1,1,0.827363184,0.710570044,0,0,1,0,0,1,0,1,0,0,0,2
6382,1,0,0,0,0.535211268,0,0,0,0,1,0,1,1,1,0.32238806,0.217701362,0,1,0,0,1,0,0,0,1,0,0,3
6383,1,0,0,0,0.197183099,1,0,0,0,0,0,1,0,0,0.377114428,0.105365797,0,1,0,0,0,1,0,0,0,0,1,3
6384,0,0,0,0,0.957746479,1,1,0,0,1,1,1,1,1,0.878109453,0.845834295,1,0,1,0,0,0,1,1,0,0,0,2
6385,0,0,1,1,0.591549296,1,0,0,0,0,0,0,0,1,0.009452736,0.0874048,0,0,0,1,0,1,0,0,0,0,1,1
6386,1,1,0,0,0.873239437,1,1,1,1,1,1,1,0,0,0.644278607,0.60284445,0,1,0,0,0,1,0,1,0,0,0,2
6387,0,1,1,0,0.014084507,1,0,0,0,0,0,0,0,0,0.515920398,0.01417609,0,0,1,0,1,0,0,0,0,1,0,0
6388,1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.8960199,0.884012232,0,0,1,0,0,0,1,1,0,0,0,2
6389,1,0,1,1,0.436619718,1,1,0,0,1,0,0,1,1,0.724378109,0.338760674,1,0,1,0,1,0,0,1,0,0,0,0
6390,0,0,1,1,0.549295775,1,1,0,0,0,0,0,0,0,0.069651741,0.114020309,0,0,0,1,0,0,1,0,1,0,0,1
6391,1,0,1,0,0.802816901,0,0,1,1,0,0,1,0,1,0.269651741,0.290941611,0,1,0,0,0,1,0,0,0,1,0,3
6392,0,0,0,0,0.929577465,0,0,1,0,0,1,1,0,0,0.255223881,0.355227325,0,1,0,0,0,0,1,0,0,1,0,3
6393,1,1,1,0,0.704225352,1,1,1,0,0,0,0,0,1,0.589552239,0.437174013,1,0,1,0,1,0,0,0,0,1,0,0
6394,0,0,1,0,0.422535211,1,1,0,0,1,1,1,1,1,0.607462687,0.284468036,0,1,0,0,0,1,0,0,0,0,1,2
6395,0,1,1,0,0.957746479,1,1,1,1,0,0,0,0,1,0.66318408,0.665456958,0,0,1,0,1,0,0,0,1,0,0,2
6396,0,0,1,0,0.436619718,1,1,0,0,0,1,0,0,1,0.606965174,0.300063466,0,0,1,0,0,1,0,0,0,1,0,0
6397,1,0,0,0,0.281690141,1,0,1,1,0,1,1,0,0,0.525373134,0.173788368,0,1,0,0,0,0,1,0,1,0,0,3
6398,0,0,0,0,0.718309859,1,0,1,0,1,0,0,0,0,0.353233831,0.31985345,0,1,0,0,0,1,0,0,0,1,0,3
6399,1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.059701493,0.203750288,0,0,0,1,0,0,1,0,1,0,0,1
6400,1,0,1,0,1.0,0,0,0,1,1,0,1,1,1,0.357711443,0.452186707,1,1,0,0,0,0,1,0,0,1,0,2
6401,0,0,1,1,0.718309859,0,0,1,0,1,0,0,1,0,0.258706468,0.260477729,0,1,0,0,0,1,0,1,0,0,0,3
6402,1,0,0,0,0.563380282,1,0,0,0,0,1,0,0,0,0.31641791,0.231969767,0,1,0,0,0,1,0,1,0,0,0,3
6403,0,0,0,0,0.563380282,1,0,0,0,0,0,0,0,0,0.018905473,0.090416571,0,0,0,1,0,0,1,0,0,0,1,1
6404,1,0,0,0,0.070422535,1,0,0,0,0,0,0,0,1,0.507462687,0.046111239,1,0,1,0,1,0,0,0,0,0,1,0
6405,0,0,1,1,0.929577465,1,1,1,1,1,1,0,0,1,0.508457711,0.534785368,0,1,0,0,0,1,0,0,1,0,0,2
6406,1,0,1,1,0.211267606,1,0,0,0,0,0,0,0,0,0.010945274,0.029667667,0,0,0,1,1,0,0,0,0,0,1,1
6407,0,0,0,0,0.225352113,1,0,0,0,0,0,0,0,0,0.008955224,0.037462497,0,0,0,1,0,0,1,0,0,0,1,1
6408,0,0,1,0,0.478873239,1,0,1,1,1,0,0,0,0,0.425373134,0.243670667,0,1,0,0,1,0,0,0,0,0,1,3
6409,1,0,1,1,0.802816901,1,0,0,0,0,0,0,0,0,0.02238806,0.135310408,0,0,0,1,0,0,1,0,1,0,0,1
6410,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.320895522,0.003657974,1,1,0,0,1,0,0,0,0,1,0,3
6411,0,0,1,1,0.718309859,0,0,0,1,1,1,1,0,0,0.317910448,0.29254558,0,1,0,0,0,0,1,0,0,0,1,3
6412,1,0,0,0,0.971830986,1,0,1,0,1,1,1,1,0,0.610447761,0.642816755,0,1,0,0,0,0,1,1,0,0,0,2
6413,1,0,1,1,0.253521127,1,1,0,0,0,0,0,0,1,0.066169154,0.051800138,0,0,0,1,0,0,1,1,0,0,0,1
6414,0,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.558706468,0.006415878,1,0,1,0,1,0,0,0,0,1,0,0
6415,1,0,1,1,0.478873239,1,0,1,0,1,1,1,1,1,0.882089552,0.431300485,0,0,1,0,1,0,0,0,0,1,0,2
6416,1,0,0,0,0.436619718,1,1,0,0,1,0,1,1,1,0.826865672,0.382656358,0,0,1,0,1,0,0,0,0,1,0,0
6417,1,0,1,1,0.225352113,1,0,1,0,0,1,0,0,1,0.369154229,0.104050312,0,1,0,0,1,0,0,0,1,0,0,3
6418,1,0,1,1,0.929577465,1,0,0,1,0,0,0,0,0,0.321393035,0.393832218,0,1,0,0,0,1,0,0,1,0,0,3
6419,1,0,0,0,0.112676056,1,0,0,0,0,0,0,0,0,0.012437811,0.015180014,0,0,0,1,1,0,0,1,0,0,0,1
6420,0,0,0,1,0.422535211,1,1,0,1,0,1,1,1,1,0.608955224,0.296434341,1,1,0,0,0,1,0,0,0,0,1,2
6421,0,0,0,0,0.042253521,1,1,1,0,0,0,1,0,0,0.72039801,0.040289638,0,0,1,0,1,0,0,0,0,1,0,0
6422,0,1,1,1,0.802816901,1,1,1,1,0,1,0,0,1,0.712437811,0.589308793,0,0,1,0,0,1,0,1,0,0,0,2
6423,0,0,0,0,0.830985915,1,0,1,0,1,1,1,1,0,0.604477612,0.551846296,0,1,0,0,0,1,0,0,0,0,1,2
6424,0,0,0,0,0.802816901,1,1,0,0,1,1,1,1,1,0.859701493,0.715531964,1,0,1,0,0,1,0,0,0,1,0,2
6425,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.012935323,8.65e-05,0,0,0,1,1,0,0,0,0,0,1,1
6426,1,0,1,1,0.366197183,1,0,0,0,0,0,0,0,0,0.01641791,0.061308562,0,0,0,1,0,0,1,0,0,0,1,1
6427,0,1,1,1,0.915492958,1,1,1,1,1,1,1,1,1,0.975124378,0.905083083,0,0,1,0,0,1,0,0,0,1,0,2
6428,0,0,0,0,0.197183099,1,1,1,0,0,0,1,0,1,0.691542289,0.141172398,0,0,1,0,1,0,0,1,0,0,0,0
6429,0,1,1,0,0.647887324,1,1,0,0,1,0,1,1,1,0.813930348,0.559918071,1,0,1,0,1,0,0,0,0,1,0,0
6430,1,0,0,0,0.563380282,1,1,1,0,0,0,0,0,1,0.627363184,0.366010847,0,0,1,0,1,0,0,0,1,0,0,0
6431,0,0,1,0,0.816901408,0,0,0,0,0,0,1,1,1,0.25920398,0.305556197,0,1,0,0,1,0,0,0,0,1,0,3
6432,1,0,0,1,0.690140845,1,0,0,0,0,0,0,0,0,0.51840796,0.405585045,0,0,1,0,0,0,1,0,1,0,0,1
6433,0,0,1,1,0.225352113,0,0,1,0,1,0,1,0,0,0.260696517,0.089239557,0,1,0,0,0,1,0,0,1,0,0,3
6434,0,0,1,1,0.070422535,1,0,1,0,0,0,0,0,1,0.307462687,0.031946688,0,1,0,0,1,0,0,0,0,1,0,3
6435,0,1,1,0,0.704225352,0,0,0,1,0,0,0,0,1,0.111442786,0.166230095,0,1,0,0,1,0,0,0,1,0,0,3
6436,0,0,0,0,0.605633803,1,0,0,1,0,1,1,1,0,0.818905473,0.505348488,1,0,1,0,1,0,0,0,0,1,0,0
6437,0,0,1,0,0.676056338,1,0,0,1,0,0,1,0,1,0.667164179,0.49378606,0,0,1,0,1,0,0,0,1,0,0,0
6438,0,0,0,0,0.014084507,1,0,0,1,0,0,1,1,0,0.770149254,0.017135934,1,0,1,0,1,0,0,0,0,1,0,0
6439,0,0,1,0,0.816901408,1,1,1,0,0,1,0,1,1,0.505970149,0.470586199,0,1,0,0,0,1,0,0,0,0,1,2
6440,0,1,0,0,0.690140845,1,1,1,1,0,0,1,0,1,0.51840796,0.396468959,0,1,0,0,1,0,0,1,0,0,0,3
6441,1,0,1,1,0.816901408,1,0,0,0,0,0,0,0,0,0.023383085,0.146226633,0,0,0,1,0,0,1,0,0,0,1,1
6442,0,0,0,0,0.23943662,1,1,0,0,0,0,0,0,0,0.556218905,0.157881375,0,0,1,0,1,0,0,0,0,0,1,0
6443,0,0,0,0,0.126760563,1,1,0,0,0,0,0,0,0,0.565174129,0.088564505,0,0,1,0,1,0,0,0,0,1,0,0
6444,0,0,1,0,0.183098592,1,0,0,0,0,0,0,0,0,0.262189055,0.071826679,0,1,0,0,0,1,0,0,0,1,0,3
6445,0,0,0,0,0.478873239,1,0,0,0,0,0,0,0,0,0.031840796,0.079234941,0,0,0,1,0,0,1,1,0,0,0,1
6446,0,0,1,1,0.098591549,1,0,0,0,0,0,0,0,1,0.250746269,0.037699054,0,1,0,0,0,1,0,0,0,0,1,3
6447,0,0,1,1,0.23943662,1,0,0,0,0,0,0,0,0,0.017910448,0.037745211,0,0,0,1,0,1,0,1,0,0,0,1
6448,1,0,1,1,0.830985915,1,1,1,1,0,0,1,0,0,0.755223881,0.668474498,0,0,1,0,0,1,0,1,0,0,0,2
6449,1,0,0,0,0.0,1,0,0,0,1,0,1,1,0,0.757711443,0.008723748,1,0,1,0,1,0,0,0,0,1,0,0
6450,1,0,0,0,0.070422535,1,0,0,0,0,0,0,0,0,0.012935323,0.012191322,0,0,0,1,0,0,1,0,0,0,1,1
6451,1,0,0,1,0.253521127,1,1,1,1,0,1,1,0,1,0.573631841,0.15656589,0,1,0,0,1,0,0,0,0,0,1,3
6452,0,0,1,1,0.732394366,1,1,1,1,0,1,0,0,0,0.456716418,0.400732749,0,1,0,0,0,1,0,1,0,0,0,2
6453,0,1,1,0,1.0,1,1,1,1,1,0,1,1,1,0.908457711,0.911827833,0,0,1,0,0,0,1,1,0,0,0,2
6454,1,0,1,0,0.830985915,1,1,0,1,1,1,1,1,1,0.920895522,0.764124163,0,0,1,0,0,0,1,0,1,0,0,2
6455,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.365671642,0.004177244,1,1,0,0,1,0,0,0,1,0,0,3
6456,1,0,0,1,0.169014085,1,0,0,0,1,1,0,0,0,0.350248756,0.080694669,0,1,0,0,1,0,0,0,0,0,1,3
6457,1,0,1,1,0.056338028,1,0,0,0,0,0,0,0,0,0.514427861,0.034802677,0,0,1,0,1,0,0,0,1,0,0,0
6458,0,0,0,0,0.0,1,1,0,0,1,0,1,1,1,0.827860697,0.009537272,1,0,1,0,1,0,0,0,0,1,0,0
6459,0,0,1,1,0.169014085,1,0,0,0,1,0,1,1,0,0.78358209,0.151817447,0,0,1,0,1,0,0,0,0,1,0,0
6460,0,0,0,0,0.507042254,1,1,1,1,1,1,1,1,1,0.719900498,0.385396954,0,1,0,0,0,1,0,1,0,0,0,2
6461,0,0,1,0,0.887323944,1,0,1,0,0,0,0,0,1,0.550248756,0.547565197,0,0,1,0,1,0,0,0,0,0,1,0
6462,1,0,1,0,0.056338028,1,1,0,0,1,1,1,0,0,0.494527363,0.038252943,1,1,0,0,1,0,0,1,0,0,0,3
6463,1,0,1,0,0.845070423,1,1,0,1,0,1,0,1,1,0.75721393,0.655919686,0,0,1,0,0,0,1,1,0,0,0,2
6464,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.509950249,0.00585045,1,0,1,0,1,0,0,0,0,1,0,0
6465,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.005970149,5.77e-06,1,0,0,1,1,0,0,0,0,0,1,1
6466,0,0,0,0,0.352112676,1,0,0,0,0,0,0,0,0,0.011442786,0.058475652,0,0,0,1,0,1,0,0,0,0,1,1
6467,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.506965174,0.005815832,1,0,1,0,1,0,0,0,0,1,0,0
6468,0,0,1,0,0.323943662,1,0,0,0,0,0,0,0,0,0.014925373,0.053582968,0,0,0,1,0,0,1,0,0,0,1,1
6469,0,0,1,0,0.225352113,0,0,0,0,1,1,1,1,0,0.361691542,0.105700438,0,1,0,0,0,1,0,0,0,1,0,3
6470,1,0,0,1,0.352112676,0,0,0,0,1,0,0,0,1,0.114925373,0.088587584,0,1,0,0,1,0,0,0,0,0,1,3
6471,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.511442786,0.005867759,1,0,1,0,1,0,0,0,0,1,0,0
6472,0,1,1,0,0.549295775,1,1,1,0,0,0,1,1,0,0.831840796,0.469363028,1,0,1,0,1,0,0,0,0,1,0,0
6473,0,0,0,0,0.718309859,1,1,0,1,1,0,1,1,1,0.843781095,0.616893607,0,0,1,0,1,0,0,0,0,1,0,0
6474,1,0,0,0,0.0,1,0,0,1,1,0,0,0,1,0.637313433,0.007327487,1,0,1,0,1,0,0,0,0,1,0,0
6475,1,0,0,0,0.281690141,0,0,1,0,0,1,0,0,0,0.167661692,0.086729748,0,1,0,0,0,0,1,0,0,0,1,3
6476,1,0,1,0,0.929577465,1,1,0,1,1,0,1,1,1,0.870149254,0.784462266,0,0,1,0,0,1,0,1,0,0,0,2
6477,1,0,1,1,0.605633803,1,0,1,0,0,1,0,0,0,0.378109453,0.277030925,0,1,0,0,1,0,0,1,0,0,0,3
6478,0,0,1,1,0.971830986,0,0,0,1,1,1,1,1,0,0.418905473,0.475409647,0,1,0,0,0,1,0,0,0,1,0,2
6479,0,0,0,0,0.028169014,1,0,0,0,0,0,1,0,0,0.606965174,0.028709901,1,0,1,0,1,0,0,0,0,1,0,0
6480,0,0,1,1,0.774647887,1,0,1,1,1,0,0,0,1,0.413432836,0.396797831,0,1,0,0,0,0,1,1,0,0,0,2
6481,1,0,0,0,0.169014085,1,1,0,0,0,0,0,1,1,0.660199005,0.126517424,1,0,1,0,1,0,0,0,0,1,0,0
6482,1,0,1,1,0.802816901,1,1,1,1,0,0,0,1,1,0.747761194,0.625063466,1,0,1,0,1,0,0,1,0,0,0,2
6483,1,0,1,1,0.577464789,1,1,0,0,0,0,1,1,1,0.755721393,0.480902377,1,0,1,0,1,0,0,0,0,1,0,0
6484,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.067661692,0.000721209,1,1,0,0,1,0,0,0,0,1,0,3
6485,1,0,1,1,0.633802817,1,1,1,0,1,1,0,1,0,0.809950249,0.532125548,0,0,1,0,0,0,1,0,0,0,1,2
6486,1,0,1,1,0.873239437,1,0,1,0,0,0,0,0,1,0.32238806,0.369541888,0,1,0,0,0,0,1,1,0,0,0,3
6487,0,0,0,0,0.14084507,1,0,0,1,1,1,0,0,1,0.424378109,0.077279021,0,1,0,0,1,0,0,0,0,1,0,3
6488,0,0,1,1,0.197183099,1,1,0,0,1,1,0,0,1,0.411940299,0.097888299,0,1,0,0,1,0,0,1,0,0,0,3
6489,0,0,1,0,1.0,0,0,1,1,1,1,1,1,1,0.462189055,0.545493884,0,1,0,0,0,0,1,0,0,1,0,2
6490,1,0,0,0,0.394366197,0,0,0,0,0,0,0,0,1,0.068159204,0.080088853,1,1,0,0,1,0,0,0,1,0,0,3
6491,0,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0.305472637,0.003479114,1,1,0,0,1,0,0,0,0,1,0,3
6492,1,0,1,1,0.070422535,1,0,0,0,0,0,1,0,0,0.364179104,0.038806831,0,1,0,0,1,0,0,0,0,1,0,3
6493,0,0,1,1,0.873239437,1,1,0,1,0,0,0,1,1,0.727363184,0.663039465,0,0,1,0,0,1,0,0,0,1,0,2
6494,0,0,0,0,0.014084507,1,0,0,0,1,0,0,1,1,0.672636816,0.017135934,1,0,1,0,1,0,0,0,0,1,0,0
6495,1,0,1,1,0.23943662,1,1,0,0,0,0,0,0,0,0.068159204,0.047270944,0,0,0,1,0,0,1,0,0,0,1,1
6496,1,0,1,0,0.591549296,0,0,1,0,0,1,0,0,0,0.156716418,0.171538195,0,1,0,0,1,0,0,1,0,0,0,3
